rpe = 0.118329433997
stamp_est0 	  stamp_est1 	    stamp_gt0 	      stamp_gt1 	trans_error rot_error
1305031101.985900 1305031114.975700 1305031102.175304 1305031115.111230 0.078140 0.060316
1305031106.915800 1305031118.885600 1305031106.511129 1305031118.879208 0.177798 0.108184
1305031116.625700 1305031110.885700 1305031116.779298 1305031110.679606 0.101004 0.108759
1305031102.425900 1305031102.675900 1305031102.175304 1305031103.143318 0.253000 0.085707
1305031113.185700 1305031118.015700 1305031113.079251 1305031118.179323 0.058609 0.026528
1305031115.405700 1305031121.085600 1305031115.111230 1305031121.583204 0.218346 0.096613
1305031109.105700 1305031116.335600 1305031109.275308 1305031116.443369 0.090738 0.068250
1305031123.155500 1305031104.705800 1305031123.311327 1305031104.775327 0.079995 0.087662
1305031106.485800 1305031119.775600 1305031106.511129 1305031119.879214 0.043516 0.017482
1305031106.275800 1305031106.435800 1305031106.143355 1305031106.511129 0.026135 0.029921
1305031116.325600 1305031118.005600 1305031116.443369 1305031118.179323 0.068147 0.055578
1305031118.215600 1305031112.455800 1305031118.179323 1305031112.411442 0.023683 0.015475
1305031105.825800 1305031112.525700 1305031106.143355 1305031112.411442 0.119934 0.090631
1305031103.445800 1305031108.665700 1305031103.143318 1305031108.711411 0.043907 0.081052
1305031118.415600 1305031113.055700 1305031118.511255 1305031113.079251 0.025237 0.018734
1305031115.435700 1305031115.065600 1305031115.111230 1305031115.111230 0.173074 0.096402
1305031123.375600 1305031109.065800 1305031123.311327 1305031109.275308 0.097655 0.067034
1305031111.595700 1305031109.325700 1305031111.179326 1305031109.275308 0.172862 0.133565
1305031112.305700 1305031123.765500 1305031112.411442 1305031123.683753 0.044211 0.030926
1305031124.605600 1305031102.225800 1305031124.211396 1305031102.175304 0.134709 0.118656
1305031107.995700 1305031110.445700 1305031108.011320 1305031110.679606 0.092339 0.075912
1305031120.105600 1305031109.495700 1305031119.879214 1305031109.275308 0.074184 0.115926
1305031118.925700 1305031115.645700 1305031118.879208 1305031116.080030 0.250616 0.219232
1305031122.875600 1305031111.125700 1305031123.311327 1305031111.179326 0.126887 0.089749
1305031104.375800 1305031110.385700 1305031104.611336 1305031110.679606 0.139770 0.121755
1305031109.485800 1305031102.365900 1305031109.275308 1305031102.175304 0.113994 0.072527
1305031109.285700 1305031103.975800 1305031109.275308 1305031104.611336 0.246058 0.143416
1305031117.245600 1305031118.365700 1305031116.779298 1305031118.511255 0.196520 0.301469
1305031115.385700 1305031124.905700 1305031115.111230 1305031124.211396 0.259487 0.219129
1305031122.485600 1305031124.515500 1305031122.314289 1305031124.211396 0.158745 0.116738
1305031106.525900 1305031118.195700 1305031106.511129 1305031118.179323 0.014347 0.018983
1305031101.536000 1305031123.555600 1305031102.175304 1305031123.683753 0.118987 0.055484
1305031110.065700 1305031103.365800 1305031110.679606 1305031103.143318 0.206998 0.216311
1305031115.205700 1305031103.065800 1305031115.111230 1305031103.143318 0.039815 0.044838
1305031117.965700 1305031105.935800 1305031118.179323 1305031106.143355 0.105190 0.057244
1305031107.105800 1305031103.765800 1305031107.575454 1305031103.143318 0.200909 0.107367
1305031105.805800 1305031105.445800 1305031106.143355 1305031104.775327 0.304526 0.216260
1305031110.455700 1305031122.805600 1305031110.679606 1305031122.314289 0.192083 0.147450
1305031123.485600 1305031114.065700 1305031123.311327 1305031114.043301 0.046869 0.075732
1305031102.015900 1305031117.105700 1305031102.175304 1305031116.779298 0.146948 0.283501
1305031122.105600 1305031118.965700 1305031121.914931 1305031118.879208 0.011311 0.024249
1305031108.645700 1305031106.095800 1305031108.711411 1305031106.143355 0.038161 0.016531
1305031102.795800 1305031114.065700 1305031103.143318 1305031114.043301 0.119046 0.042853
1305031110.995800 1305031118.526200 1305031111.179326 1305031118.511255 0.056713 0.031536
1305031111.845800 1305031112.895700 1305031112.411442 1305031112.743245 0.221569 0.126811
1305031105.415800 1305031110.605700 1305031104.775327 1305031110.679606 0.162410 0.161824
1305031118.115600 1305031110.675700 1305031118.179323 1305031110.679606 0.030100 0.005542
1305031116.205600 1305031123.825500 1305031116.080030 1305031123.683753 0.039098 0.063738
1305031117.105700 1305031112.995800 1305031116.779298 1305031113.079251 0.198253 0.253828
1305031108.305800 1305031122.705700 1305031108.211475 1305031122.314289 0.133553 0.083024
1305031111.395700 1305031124.866100 1305031111.179326 1305031124.211396 0.221213 0.167576
1305031120.155600 1305031116.885700 1305031120.415445 1305031116.779298 0.070084 0.095731
1305031103.505800 1305031108.975800 1305031103.143318 1305031108.711411 0.046281 0.089530
1305031111.095700 1305031116.465700 1305031111.179326 1305031116.443369 0.034234 0.019343
1305031109.127400 1305031117.615700 1305031109.275308 1305031118.179323 0.191555 0.054873
1305031121.745700 1305031117.665600 1305031121.583204 1305031118.179323 0.213084 0.051348
1305031121.365600 1305031104.535900 1305031121.583204 1305031104.611336 0.055831 0.013377
1305031116.275700 1305031107.545700 1305031116.443369 1305031107.575454 0.026936 0.053198
1305031117.795800 1305031107.395800 1305031118.179323 1305031107.575454 0.134585 0.036407
1305031111.695700 1305031119.225700 1305031111.179326 1305031119.547382 0.221067 0.160181
1305031106.735800 1305031120.595600 1305031106.511129 1305031120.415445 0.102102 0.063906
1305031109.165700 1305031102.625800 1305031109.275308 1305031102.175304 0.181767 0.129082
1305031117.155600 1305031103.635800 1305031116.779298 1305031103.143318 0.191115 0.232552
1305031111.675700 1305031110.715700 1305031111.179326 1305031110.679606 0.207215 0.147524
1305031119.185600 1305031122.095600 1305031118.879208 1305031121.914931 0.088577 0.026998
1305031115.105700 1305031115.375700 1305031115.111230 1305031115.111230 0.127077 0.081685
1305031103.735800 1305031104.885800 1305031103.143318 1305031104.775327 0.043180 0.123712
1305031105.505800 1305031114.515700 1305031106.143355 1305031114.644136 0.255075 0.090006
1305031123.325500 1305031109.465800 1305031123.311327 1305031109.275308 0.070669 0.097018
1305031120.255700 1305031108.715800 1305031120.415445 1305031108.711411 0.071573 0.012598
1305031124.395500 1305031111.025700 1305031124.211396 1305031111.179326 0.069726 0.038933
1305031109.035800 1305031113.805700 1305031109.275308 1305031114.043301 0.022104 0.109617
1305031108.615700 1305031119.615600 1305031108.711411 1305031119.547382 0.053457 0.039216
1305031121.075600 1305031107.815800 1305031121.583204 1305031108.011320 0.159396 0.037529
1305031119.265600 1305031103.285800 1305031119.547382 1305031103.143318 0.094691 0.056812
1305031114.275700 1305031119.665600 1305031114.343331 1305031119.547382 0.052135 0.039339
1305031118.185700 1305031104.805800 1305031118.179323 1305031104.775327 0.012387 0.022369
1305031101.995800 1305031119.415600 1305031102.175304 1305031119.547382 0.081630 0.058057
1305031117.185700 1305031110.035700 1305031116.779298 1305031110.679606 0.417381 0.475789
1305031113.185700 1305031101.905800 1305031113.079251 1305031102.175304 0.114984 0.102135
1305031112.335800 1305031116.285700 1305031112.411442 1305031116.443369 0.007987 0.046094
1305031106.275800 1305031113.356000 1305031106.143355 1305031113.443266 0.077247 0.040596
1305031115.605700 1305031123.575500 1305031116.080030 1305031123.683753 0.231795 0.233350
1305031123.585600 1305031124.245500 1305031123.683753 1305031124.211396 0.008133 0.012090
1305031117.005700 1305031104.905900 1305031116.779298 1305031104.775327 0.115982 0.232356
1305031120.005700 1305031110.915800 1305031119.879214 1305031110.679606 0.039529 0.050746
1305031116.405700 1305031108.695800 1305031116.443369 1305031108.711411 0.014409 0.025634
1305031113.965700 1305031112.425700 1305031114.043301 1305031112.411442 0.041334 0.020826
1305031113.155700 1305031101.715800 1305031113.079251 1305031102.175304 0.149670 0.109032
1305031123.755500 1305031113.465700 1305031123.683753 1305031113.443266 0.014898 0.038805
1305031118.105600 1305031112.945700 1305031118.179323 1305031113.079251 0.064378 0.024093
1305031104.095800 1305031114.995700 1305031104.611336 1305031115.111230 0.194503 0.109503
1305031103.445800 1305031124.325500 1305031103.143318 1305031124.211396 0.066766 0.084422
1305031123.705600 1305031102.965800 1305031123.683753 1305031103.143318 0.044252 0.036784
1305031115.445700 1305031106.625800 1305031115.111230 1305031106.511129 0.162097 0.135387
1305031105.545900 1305031101.985900 1305031106.143355 1305031102.175304 0.181217 0.130930
1305031102.895800 1305031123.115600 1305031103.143318 1305031123.311327 0.095300 0.081934
1305031102.815900 1305031124.685500 1305031103.143318 1305031124.211396 0.200333 0.141032
1305031123.445600 1305031102.765900 1305031123.311327 1305031103.143318 0.131446 0.043829
1305031124.625500 1305031115.505700 1305031124.211396 1305031115.111230 0.222663 0.225328
1305031121.425600 1305031113.475700 1305031121.583204 1305031113.443266 0.050787 0.027381
1305031115.545700 1305031125.005600 1305031115.111230 1305031124.211396 0.338339 0.281768
1305031109.055700 1305031101.585800 1305031109.275308 1305031102.175304 0.157475 0.026642
1305031123.915500 1305031108.005800 1305031123.683753 1305031108.011320 0.019383 0.022610
1305031105.395800 1305031113.626100 1305031104.775327 1305031113.443266 0.153093 0.113027
1305031115.975700 1305031105.445800 1305031116.080030 1305031104.775327 0.184084 0.165151
1305031109.785700 1305031110.195700 1305031109.275308 1305031110.679606 0.358372 0.275588
1305031121.505600 1305031105.605800 1305031121.583204 1305031106.143355 0.234014 0.090089
1305031109.535700 1305031110.295800 1305031109.275308 1305031110.679606 0.229786 0.232637
1305031102.545900 1305031122.115600 1305031102.175304 1305031122.314289 0.133417 0.125329
1305031110.795700 1305031113.765700 1305031110.679606 1305031114.043301 0.145385 0.068722
1305031112.885700 1305031118.445700 1305031112.743245 1305031118.511255 0.016856 0.037876
1305031111.715700 1305031109.535700 1305031111.179326 1305031109.275308 0.321286 0.251188
1305031110.785700 1305031121.745700 1305031110.679606 1305031121.583204 0.041297 0.035458
1305031113.155700 1305031107.405700 1305031113.079251 1305031107.575454 0.027107 0.006381
1305031112.135700 1305031109.085700 1305031112.411442 1305031109.275308 0.199312 0.125271
1305031105.965800 1305031104.265800 1305031106.143355 1305031104.611336 0.173640 0.087293
1305031101.955800 1305031110.275700 1305031102.175304 1305031110.679606 0.118536 0.088030
1305031110.425800 1305031114.165700 1305031110.679606 1305031114.043301 0.123962 0.130496
1305031115.735700 1305031117.305700 1305031116.080030 1305031116.779298 0.054483 0.132255
1305031119.025600 1305031113.825700 1305031118.879208 1305031114.043301 0.116940 0.069504
1305031113.365700 1305031108.095800 1305031113.443266 1305031108.011320 0.036039 0.035286
1305031119.275600 1305031101.415900 1305031119.547382 1305031102.175304 0.147583 0.049136
1305031104.665800 1305031108.465800 1305031104.611336 1305031108.443610 0.043721 0.071516
1305031102.055900 1305031122.675600 1305031102.175304 1305031122.314289 0.116895 0.095392
1305031109.685700 1305031105.675900 1305031109.275308 1305031106.143355 0.229971 0.067413
1305031104.645800 1305031120.995600 1305031104.611336 1305031120.415445 0.175466 0.098205
1305031110.215800 1305031122.985600 1305031110.679606 1305031123.311327 0.178898 0.188467
1305031111.835700 1305031110.195700 1305031112.411442 1305031110.679606 0.405391 0.293352
1305031121.725600 1305031117.235700 1305031121.583204 1305031116.779298 0.256051 0.319308
1305031106.735800 1305031116.245700 1305031106.511129 1305031116.080030 0.125470 0.166413
1305031119.875700 1305031123.575500 1305031119.879214 1305031123.683753 0.026948 0.018484
1305031119.075700 1305031117.985700 1305031118.879208 1305031118.179323 0.004414 0.045838
1305031116.635700 1305031101.425900 1305031116.779298 1305031102.175304 0.132951 0.065835
1305031106.845800 1305031119.535700 1305031106.511129 1305031119.547382 0.134826 0.093438
1305031117.385600 1305031118.526200 1305031116.779298 1305031118.511255 0.209112 0.303566
1305031110.125700 1305031115.955700 1305031110.679606 1305031116.080030 0.249653 0.218482
1305031118.565700 1305031104.705800 1305031118.511255 1305031104.775327 0.038183 0.041665
1305031114.005800 1305031102.275800 1305031114.043301 1305031102.175304 0.044185 0.038241
1305031112.855900 1305031112.405700 1305031112.743245 1305031112.411442 0.013004 0.043720
1305031108.955800 1305031111.245800 1305031108.711411 1305031111.179326 0.021318 0.038990
1305031110.075700 1305031115.705600 1305031110.679606 1305031116.080030 0.380887 0.374494
1305031108.725800 1305031123.415600 1305031108.711411 1305031123.311327 0.037883 0.023271
1305031105.665800 1305031106.115800 1305031106.143355 1305031106.143355 0.185892 0.089228
1305031121.685600 1305031112.145700 1305031121.583204 1305031112.411442 0.117449 0.090222
1305031111.645700 1305031106.255800 1305031111.179326 1305031106.143355 0.192296 0.129416
1305031113.015700 1305031105.505800 1305031113.079251 1305031106.143355 0.248937 0.102414
1305031107.165800 1305031118.355600 1305031107.575454 1305031118.511255 0.109096 0.131441
1305031114.295700 1305031118.955600 1305031114.343331 1305031118.879208 0.028812 0.024979
1305031122.915600 1305031121.735600 1305031123.311327 1305031121.583204 0.084959 0.090831
1305031112.815700 1305031119.095700 1305031112.743245 1305031118.879208 0.077706 0.026522
1305031111.105700 1305031104.425800 1305031111.179326 1305031104.611336 0.079205 0.025445
1305031110.485700 1305031122.375600 1305031110.679606 1305031122.314289 0.056377 0.087110
1305031114.385600 1305031120.475600 1305031114.343331 1305031120.415445 0.011217 0.028931
1305031120.135600 1305031116.595700 1305031119.879214 1305031116.443369 0.035980 0.060980
1305031111.785800 1305031117.765600 1305031111.179326 1305031118.179323 0.300198 0.244066
1305031115.885700 1305031105.065800 1305031116.080030 1305031104.775327 0.108964 0.127116
1305031112.005700 1305031105.945800 1305031112.411442 1305031106.143355 0.188261 0.163203
1305031115.435700 1305031104.555800 1305031115.111230 1305031104.611336 0.165441 0.105395
1305031112.055700 1305031118.985700 1305031112.411442 1305031118.879208 0.150723 0.113756
1305031105.375800 1305031119.295600 1305031104.775327 1305031119.547382 0.157357 0.129545
1305031124.615500 1305031121.475600 1305031124.211396 1305031121.583204 0.176618 0.106710
1305031111.525700 1305031118.135600 1305031111.179326 1305031118.179323 0.142263 0.066127
1305031108.805700 1305031119.325800 1305031108.711411 1305031119.547382 0.079181 0.046159
1305031103.555800 1305031115.485700 1305031103.143318 1305031115.111230 0.182055 0.129820
1305031109.455800 1305031111.905700 1305031109.275308 1305031112.411442 0.142905 0.082877
1305031111.925700 1305031118.655600 1305031112.411442 1305031118.511255 0.205666 0.155388
1305031124.135800 1305031112.815700 1305031124.211396 1305031112.743245 0.022897 0.016324
1305031103.055800 1305031121.385600 1305031103.143318 1305031121.583204 0.066309 0.011175
1305031110.585700 1305031112.675800 1305031110.679606 1305031112.743245 0.038922 0.035778
1305031104.875800 1305031124.375500 1305031104.775327 1305031124.211396 0.070248 0.077511
1305031116.325600 1305031124.975800 1305031116.443369 1305031124.211396 0.302097 0.156195
1305031111.105700 1305031104.975900 1305031111.179326 1305031104.775327 0.034414 0.080342
1305031102.755900 1305031118.045700 1305031103.143318 1305031118.179323 0.135692 0.040569
1305031113.455700 1305031110.165700 1305031113.443266 1305031110.679606 0.175971 0.175137
